"date","count","reporting"
2020-01-22,0,"Bermuda"
2020-01-23,0,"Bermuda"
2020-01-24,0,"Bermuda"
2020-01-25,0,"Bermuda"
2020-01-26,0,"Bermuda"
2020-01-27,0,"Bermuda"
2020-01-28,0,"Bermuda"
2020-01-29,0,"Bermuda"
2020-01-30,0,"Bermuda"
2020-01-31,0,"Bermuda"
2020-02-01,0,"Bermuda"
2020-02-02,0,"Bermuda"
2020-02-03,0,"Bermuda"
2020-02-04,0,"Bermuda"
2020-02-05,0,"Bermuda"
2020-02-06,0,"Bermuda"
2020-02-07,0,"Bermuda"
2020-02-08,0,"Bermuda"
2020-02-09,0,"Bermuda"
2020-02-10,0,"Bermuda"
2020-02-11,0,"Bermuda"
2020-02-12,0,"Bermuda"
2020-02-13,0,"Bermuda"
2020-02-14,0,"Bermuda"
2020-02-15,0,"Bermuda"
2020-02-16,0,"Bermuda"
2020-02-17,0,"Bermuda"
2020-02-18,0,"Bermuda"
2020-02-19,0,"Bermuda"
2020-02-20,0,"Bermuda"
2020-02-21,0,"Bermuda"
2020-02-22,0,"Bermuda"
2020-02-23,0,"Bermuda"
2020-02-24,0,"Bermuda"
2020-02-25,0,"Bermuda"
2020-02-26,0,"Bermuda"
2020-02-27,0,"Bermuda"
2020-02-28,0,"Bermuda"
2020-02-29,0,"Bermuda"
2020-03-01,0,"Bermuda"
2020-03-02,0,"Bermuda"
2020-03-03,0,"Bermuda"
2020-03-04,0,"Bermuda"
2020-03-05,0,"Bermuda"
2020-03-06,0,"Bermuda"
2020-03-07,0,"Bermuda"
2020-03-08,0,"Bermuda"
2020-03-09,0,"Bermuda"
2020-03-10,0,"Bermuda"
2020-03-11,0,"Bermuda"
2020-03-12,0,"Bermuda"
2020-03-13,0,"Bermuda"
2020-03-14,0,"Bermuda"
2020-03-15,0,"Bermuda"
2020-03-16,0,"Bermuda"
2020-03-17,0,"Bermuda"
2020-03-18,0,"Bermuda"
2020-03-19,2,"Bermuda"
2020-03-20,2,"Bermuda"
2020-03-21,2,"Bermuda"
2020-03-22,2,"Bermuda"
2020-03-23,2,"Bermuda"
2020-01-22,0,"Cayman Islands"
2020-01-23,0,"Cayman Islands"
2020-01-24,0,"Cayman Islands"
2020-01-25,0,"Cayman Islands"
2020-01-26,0,"Cayman Islands"
2020-01-27,0,"Cayman Islands"
2020-01-28,0,"Cayman Islands"
2020-01-29,0,"Cayman Islands"
2020-01-30,0,"Cayman Islands"
2020-01-31,0,"Cayman Islands"
2020-02-01,0,"Cayman Islands"
2020-02-02,0,"Cayman Islands"
2020-02-03,0,"Cayman Islands"
2020-02-04,0,"Cayman Islands"
2020-02-05,0,"Cayman Islands"
2020-02-06,0,"Cayman Islands"
2020-02-07,0,"Cayman Islands"
2020-02-08,0,"Cayman Islands"
2020-02-09,0,"Cayman Islands"
2020-02-10,0,"Cayman Islands"
2020-02-11,0,"Cayman Islands"
2020-02-12,0,"Cayman Islands"
2020-02-13,0,"Cayman Islands"
2020-02-14,0,"Cayman Islands"
2020-02-15,0,"Cayman Islands"
2020-02-16,0,"Cayman Islands"
2020-02-17,0,"Cayman Islands"
2020-02-18,0,"Cayman Islands"
2020-02-19,0,"Cayman Islands"
2020-02-20,0,"Cayman Islands"
2020-02-21,0,"Cayman Islands"
2020-02-22,0,"Cayman Islands"
2020-02-23,0,"Cayman Islands"
2020-02-24,0,"Cayman Islands"
2020-02-25,0,"Cayman Islands"
2020-02-26,0,"Cayman Islands"
2020-02-27,0,"Cayman Islands"
2020-02-28,0,"Cayman Islands"
2020-02-29,0,"Cayman Islands"
2020-03-01,0,"Cayman Islands"
2020-03-02,0,"Cayman Islands"
2020-03-03,0,"Cayman Islands"
2020-03-04,0,"Cayman Islands"
2020-03-05,0,"Cayman Islands"
2020-03-06,0,"Cayman Islands"
2020-03-07,0,"Cayman Islands"
2020-03-08,0,"Cayman Islands"
2020-03-09,0,"Cayman Islands"
2020-03-10,0,"Cayman Islands"
2020-03-11,0,"Cayman Islands"
2020-03-12,0,"Cayman Islands"
2020-03-13,1,"Cayman Islands"
2020-03-14,1,"Cayman Islands"
2020-03-15,1,"Cayman Islands"
2020-03-16,1,"Cayman Islands"
2020-03-17,1,"Cayman Islands"
2020-03-18,1,"Cayman Islands"
2020-03-19,3,"Cayman Islands"
2020-03-20,3,"Cayman Islands"
2020-03-21,3,"Cayman Islands"
2020-03-22,3,"Cayman Islands"
2020-03-23,3,"Cayman Islands"
2020-01-22,0,"Channel Islands"
2020-01-23,0,"Channel Islands"
2020-01-24,0,"Channel Islands"
2020-01-25,0,"Channel Islands"
2020-01-26,0,"Channel Islands"
2020-01-27,0,"Channel Islands"
2020-01-28,0,"Channel Islands"
2020-01-29,0,"Channel Islands"
2020-01-30,0,"Channel Islands"
2020-01-31,0,"Channel Islands"
2020-02-01,0,"Channel Islands"
2020-02-02,0,"Channel Islands"
2020-02-03,0,"Channel Islands"
2020-02-04,0,"Channel Islands"
2020-02-05,0,"Channel Islands"
